record_id,timestamp,user_id,user_role,table_accessed,query_type,query_count,session_duration_sec,ip_address,data_transferred_kb,failed_attempts,is_anomaly,anomaly_type
1835,2025-01-06 10:39:51,analyst_01,analyst,transactions,SELECT,14,998,10.0.0.7,117.37701649466807,0,0,normal
1836,2025-01-06 10:40:11,analyst_08,analyst,sales,SELECT,18,2052,192.168.1.6,327.9315619070714,0,0,normal
1837,2025-01-06 10:41:06,analyst_08,analyst,customers,SELECT,15,1469,192.168.1.6,72.89892191008215,0,0,normal
1838,2025-01-06 10:41:21,user_016,normal,inventory,INSERT,8,545,192.168.1.23,73.99063989496875,0,0,normal
1839,2025-01-06 10:42:29,user_032,normal,inventory,INSERT,4,150,192.168.2.46,0.8570154495791605,0,0,normal
1840,2025-01-06 10:43:00,admin_04,admin,inventory,UPDATE,8,148,10.0.0.24,88.37431089308664,0,0,normal
1841,2025-01-06 10:46:05,user_030,normal,products,UPDATE,7,94,192.168.2.28,27.40642184937552,0,0,normal
1842,2025-01-06 10:48:02,user_013,normal,sales,SELECT,3,234,192.168.1.15,1.010398857701297,0,0,normal
1843,2025-01-06 10:50:31,user_041,normal,orders,SELECT,9,629,192.168.2.2,17.907092898110324,0,0,normal
1844,2025-01-06 10:52:38,user_042,normal,products,SELECT,6,471,192.168.1.40,277.0438573975947,0,0,normal
1845,2025-01-06 10:53:48,admin_04,admin,system_config,DELETE,6,1758,10.0.0.24,126.5244759449697,0,0,normal
1846,2025-01-06 10:55:18,user_041,normal,sales,SELECT,6,981,192.168.2.2,24.98105083432396,0,0,normal
1847,2025-01-06 10:56:01,user_046,normal,transactions,SELECT,5,1020,192.168.2.29,75.15827172080559,0,0,normal
1848,2025-01-06 11:00:12,user_049,normal,orders,SELECT,5,679,192.168.1.16,54.13914283757604,0,0,normal
1849,2025-01-06 11:01:01,user_041,normal,invoices,SELECT,5,615,192.168.2.2,26.56625722950865,0,0,normal
1850,2025-01-06 11:01:03,user_021,normal,transactions,INSERT,2,1045,192.168.2.25,49.223949105748474,0,0,normal
1851,2025-01-06 11:01:39,user_038,normal,products,SELECT,5,995,192.168.2.36,10.242980248250365,0,0,normal
1852,2025-01-06 11:02:08,analyst_05,analyst,products,SELECT,11,1582,192.168.2.18,64.57204921541872,0,0,normal
1853,2025-01-06 11:02:59,user_049,normal,invoices,SELECT,8,807,192.168.1.16,24.294598121415817,0,0,normal
1854,2025-01-06 11:05:07,user_029,normal,transactions,SELECT,2,591,192.168.2.41,7.220520777436036,0,0,normal
1855,2025-01-06 11:06:03,user_008,normal,reports,SELECT,3,497,192.168.1.39,192.01567212496445,0,0,normal
1856,2025-01-06 11:07:02,user_008,normal,invoices,INSERT,4,813,192.168.1.39,30.052938107143916,0,0,normal
1857,2025-01-06 11:07:52,user_038,normal,sales,SELECT,9,599,192.168.2.36,24.03173440008308,0,0,normal
1858,2025-01-06 11:08:20,user_012,normal,inventory,SELECT,9,419,192.168.1.38,52.29682262380956,0,0,normal
1859,2025-01-06 11:09:20,user_024,normal,transactions,SELECT,2,112,192.168.1.38,19.754026150997657,0,0,normal
1860,2025-01-06 11:10:17,user_024,normal,products,SELECT,3,1101,192.168.1.38,7.602281911569484,0,0,normal
1861,2025-01-06 11:11:17,admin_01,admin,salary,INSERT,7,1630,192.168.1.32,196.75827733625783,0,0,normal
1862,2025-01-06 11:13:04,user_015,normal,invoices,INSERT,1,1076,192.168.1.8,78.80975634633126,0,0,normal
1863,2025-01-06 11:14:05,analyst_06,analyst,products,SELECT,15,2095,192.168.1.48,71.67020380331286,0,0,normal
1864,2025-01-06 11:15:48,user_018,normal,sales,INSERT,8,1077,10.0.0.26,135.46111655272364,0,0,normal
1865,2025-01-06 11:16:09,analyst_03,analyst,transactions,SELECT,15,1207,192.168.1.36,132.32221164214894,0,0,normal
1866,2025-01-06 11:16:40,user_002,normal,transactions,UPDATE,4,197,192.168.2.24,26.36019143761903,0,0,normal
1867,2025-01-06 11:17:08,user_030,normal,inventory,SELECT,5,288,192.168.2.28,30.958735376827274,0,0,normal
1868,2025-01-06 11:17:21,user_037,normal,customers,SELECT,2,850,10.0.0.10,27.40307007380623,0,0,normal
1869,2025-01-06 11:18:11,user_013,normal,customers,SELECT,7,410,192.168.1.15,23.77869691765917,0,0,normal
1870,2025-01-06 11:19:37,analyst_04,analyst,invoices,SELECT,18,651,192.168.1.25,262.3456805311677,0,0,normal
1871,2025-01-06 11:20:42,user_050,normal,reports,INSERT,7,705,192.168.1.23,125.05885145204891,0,0,normal
1872,2025-01-06 11:21:43,user_042,normal,sales,INSERT,6,602,192.168.1.40,0.3268819781417838,0,0,normal
1873,2025-01-06 11:22:00,user_026,normal,transactions,SELECT,1,822,192.168.1.49,62.02728970529893,0,0,normal
1874,2025-01-06 11:22:02,analyst_08,analyst,customers,SELECT,6,1255,192.168.1.6,9.410663360266447,0,0,normal
1875,2025-01-06 11:23:10,analyst_09,analyst,inventory,SELECT,18,1703,192.168.2.14,371.46328394194137,0,0,normal
1876,2025-01-06 11:23:28,analyst_05,analyst,invoices,SELECT,7,1185,192.168.2.18,43.274758014476305,0,0,normal
1877,2025-01-06 11:23:57,user_030,normal,customers,UPDATE,4,295,192.168.2.28,35.940652781371554,0,0,normal
1878,2025-01-06 11:24:30,analyst_09,analyst,reports,SELECT,12,366,192.168.2.14,29.932250369320318,0,0,normal
1879,2025-01-06 11:26:25,user_010,normal,orders,UPDATE,3,347,192.168.1.41,32.66621269065359,0,0,normal
1880,2025-01-06 11:27:19,user_009,normal,invoices,INSERT,2,424,192.168.2.1,7.8408603665496415,0,0,normal
1881,2025-01-06 11:27:24,analyst_01,analyst,reports,SELECT,6,1204,10.0.0.7,2.74131301570359,0,0,normal
1882,2025-01-06 11:27:52,analyst_07,analyst,reports,SELECT,7,2382,10.0.0.18,3.1623221435174953,0,0,normal
1883,2025-01-06 11:28:18,user_038,normal,orders,SELECT,3,1151,192.168.2.36,19.212750273084243,0,0,normal
1884,2025-01-06 11:31:36,admin_04,admin,system_config,SELECT,5,727,10.0.0.24,246.20153844081028,0,0,normal
1885,2025-01-06 11:32:04,user_015,normal,orders,SELECT,1,77,192.168.1.8,10.32793538749611,0,0,normal
1886,2025-01-06 11:32:04,user_014,normal,products,SELECT,2,552,10.0.0.14,37.947800968786105,0,0,normal
1887,2025-01-06 11:32:13,admin_02,admin,system_config,INSERT,5,378,192.168.2.45,192.42542464504797,0,0,normal
1888,2025-01-06 11:32:49,user_017,normal,reports,INSERT,9,752,192.168.2.26,2.1847192186918862,0,0,normal
1889,2025-01-06 11:33:41,user_001,normal,sales,SELECT,9,333,192.168.2.22,58.0505184295106,0,0,normal
1890,2025-01-06 11:35:06,user_014,normal,transactions,INSERT,6,150,10.0.0.14,109.22407146881132,0,0,normal
1891,2025-01-06 11:36:40,analyst_09,analyst,products,SELECT,7,1005,192.168.2.14,16.403382081702592,0,0,normal
1892,2025-01-06 11:37:13,analyst_06,analyst,orders,INSERT,7,395,192.168.1.48,76.16187665741833,0,0,normal
1893,2025-01-06 11:39:49,user_039,normal,products,SELECT,7,775,192.168.1.38,45.42229763820323,0,0,normal
1894,2025-01-06 11:39:50,analyst_10,analyst,sales,SELECT,13,2122,10.0.0.1,33.20731862329235,0,0,normal
1895,2025-01-06 11:39:52,user_035,normal,reports,SELECT,2,964,192.168.1.3,81.42705574335653,0,0,normal
1896,2025-01-06 11:40:41,user_001,normal,reports,SELECT,4,654,192.168.2.22,79.80490031916034,0,0,normal
1897,2025-01-06 11:41:57,user_011,normal,products,SELECT,6,380,10.0.0.16,68.03130426323081,0,0,normal
1898,2025-01-06 11:43:25,user_021,normal,customers,SELECT,1,1191,192.168.2.25,1.220356007472051,0,0,normal
1899,2025-01-06 11:43:53,user_024,normal,products,INSERT,8,107,192.168.1.38,86.0895195773271,0,0,normal
1900,2025-01-06 11:46:49,user_019,normal,transactions,SELECT,6,355,192.168.2.35,10.215360901324349,0,0,normal
1901,2025-01-06 11:47:04,user_026,normal,transactions,INSERT,3,339,192.168.1.49,20.105608674082486,0,0,normal
1902,2025-01-06 11:47:14,user_036,normal,reports,INSERT,9,1105,192.168.2.38,57.92077968967807,0,0,normal
1903,2025-01-06 11:47:39,user_031,normal,inventory,INSERT,1,270,192.168.2.2,40.12321324639645,0,0,normal
1904,2025-01-06 11:48:27,user_004,normal,reports,SELECT,5,436,192.168.2.19,38.60515071619276,0,0,normal
1905,2025-01-06 11:49:25,user_049,normal,orders,INSERT,9,403,192.168.1.16,46.46180633531675,0,0,normal
1906,2025-01-06 11:51:03,analyst_05,analyst,reports,SELECT,7,1079,192.168.2.18,13.456372999234333,0,0,normal
1907,2025-01-06 11:51:38,user_005,normal,products,INSERT,8,966,192.168.1.22,81.8898965286392,0,0,normal
1908,2025-01-06 11:52:07,analyst_05,analyst,transactions,SELECT,6,478,192.168.2.18,9.270209870424932,0,0,normal
1909,2025-01-06 11:53:43,user_037,normal,customers,SELECT,9,701,10.0.0.10,8.82546162487345,0,0,normal
1910,2025-01-06 11:53:47,user_047,normal,reports,SELECT,4,209,192.168.2.34,17.16040246234569,0,0,normal
1911,2025-01-06 11:54:15,user_025,normal,reports,INSERT,3,480,192.168.1.26,1.032240561324296,0,0,normal
1912,2025-01-06 11:56:32,user_030,normal,transactions,SELECT,4,696,192.168.2.28,23.016860622886483,0,0,normal
1913,2025-01-06 11:57:34,user_047,normal,inventory,SELECT,4,291,192.168.2.34,48.07829560026834,0,0,normal
1914,2025-01-06 11:57:40,user_005,normal,customers,SELECT,9,1118,192.168.1.22,0.34216535534520115,0,0,normal
1915,2025-01-06 11:57:42,analyst_08,analyst,customers,SELECT,18,316,192.168.1.6,294.4543447662374,0,0,normal
1916,2025-01-06 11:57:55,user_022,normal,products,SELECT,1,935,192.168.1.6,56.447586940370854,0,0,normal
1917,2025-01-06 11:58:17,user_046,normal,products,SELECT,2,309,192.168.2.29,13.789633769595047,0,0,normal
1918,2025-01-06 12:00:08,user_012,normal,invoices,INSERT,9,478,192.168.1.38,30.075162634755902,0,0,normal
1919,2025-01-06 12:00:12,admin_04,admin,inventory,SELECT,5,1327,10.0.0.24,31.369233564782707,0,0,normal
1920,2025-01-06 12:00:45,admin_03,admin,financial_records,SELECT,6,172,192.168.1.21,31.566624354233525,0,0,normal
1921,2025-01-06 12:02:05,user_013,normal,inventory,SELECT,1,164,192.168.1.15,53.366018919015076,0,0,normal
1922,2025-01-06 12:02:07,user_037,normal,inventory,SELECT,3,427,10.0.0.10,15.621357104053843,0,0,normal
1923,2025-01-06 12:02:48,user_025,normal,orders,INSERT,7,1024,192.168.1.26,72.67278163903752,0,0,normal
1924,2025-01-06 12:02:57,user_036,normal,reports,SELECT,4,242,192.168.2.38,0.8537856984511584,0,0,normal
1925,2025-01-06 12:03:20,user_019,normal,products,SELECT,4,352,192.168.2.35,17.80985971146232,0,0,normal
1926,2025-01-06 12:04:10,user_048,normal,orders,SELECT,9,427,192.168.1.36,28.458061504979277,0,0,normal
1927,2025-01-06 12:04:37,user_015,normal,inventory,INSERT,8,996,192.168.1.8,15.568512534095946,0,0,normal
1928,2025-01-06 12:05:04,user_005,normal,products,SELECT,5,550,192.168.1.22,32.97208591760247,0,0,normal
1929,2025-01-06 12:08:04,user_008,normal,invoices,SELECT,5,642,192.168.1.39,117.02991440562978,0,0,normal
1930,2025-01-06 12:08:41,user_020,normal,inventory,INSERT,6,147,10.0.0.3,10.731817712517897,0,0,normal
1931,2025-01-06 12:09:08,user_044,normal,invoices,SELECT,8,484,192.168.1.11,11.282023608766174,0,0,normal
1932,2025-01-06 12:09:46,user_012,normal,orders,INSERT,4,919,192.168.1.38,49.941486320970405,0,0,normal
1933,2025-01-06 12:10:19,analyst_04,analyst,reports,SELECT,14,321,192.168.1.25,166.22302780125273,0,0,normal
1934,2025-01-06 12:11:18,user_022,normal,products,UPDATE,3,772,192.168.1.6,22.535839078569456,0,0,normal
1935,2025-01-06 12:11:51,user_039,normal,products,SELECT,1,682,192.168.1.38,28.324262907986835,0,0,normal
1936,2025-01-06 12:15:20,user_011,normal,reports,SELECT,6,883,10.0.0.16,80.29316735749936,0,0,normal
1937,2025-01-06 12:16:49,analyst_05,analyst,inventory,SELECT,12,1014,192.168.2.18,168.65849317822716,0,0,normal
1938,2025-01-06 12:17:13,analyst_08,analyst,inventory,SELECT,17,2144,192.168.1.6,5.442454222150245,0,0,normal
1939,2025-01-06 12:17:14,user_030,normal,sales,SELECT,8,817,192.168.2.28,89.05174512923922,0,0,normal
1940,2025-01-06 12:17:24,user_032,normal,orders,SELECT,2,763,192.168.2.46,86.93598080815069,0,0,normal
1941,2025-01-06 12:17:42,admin_03,admin,orders,UPDATE,11,1020,192.168.1.21,77.13818883748064,0,0,normal
1942,2025-01-06 12:18:10,user_040,normal,reports,SELECT,7,77,192.168.2.1,26.044283949840956,0,0,normal
1943,2025-01-06 12:19:13,user_045,normal,reports,SELECT,1,1162,192.168.1.3,12.6337114938348,0,0,normal
1944,2025-01-06 12:19:16,admin_05,admin,users,UPDATE,5,533,10.0.0.11,45.29150835371301,0,0,normal
1945,2025-01-06 12:19:40,user_020,normal,reports,SELECT,9,612,10.0.0.3,15.686996947144927,0,0,normal
1946,2025-01-06 12:21:28,admin_04,admin,sales,DELETE,14,1175,10.0.0.24,70.8586166469947,0,0,normal
1947,2025-01-06 12:21:43,analyst_01,analyst,transactions,SELECT,16,1547,10.0.0.7,5.587659482006097,0,0,normal
1948,2025-01-06 12:23:37,user_036,normal,orders,INSERT,3,985,192.168.2.38,4.169874356896095,0,0,normal
1949,2025-01-06 12:23:38,admin_05,admin,users,UPDATE,4,1145,10.0.0.11,49.35222090134133,0,0,normal
1950,2025-01-06 12:23:54,user_022,normal,transactions,SELECT,5,409,192.168.1.6,53.18962967015056,0,0,normal
1951,2025-01-06 12:24:09,user_039,normal,inventory,INSERT,5,1086,192.168.1.38,20.973995700485514,0,0,normal
1952,2025-01-06 12:24:27,user_027,normal,reports,SELECT,9,829,192.168.1.49,2.7265256601863057,0,0,normal
1953,2025-01-06 12:25:09,user_016,normal,customers,SELECT,5,938,192.168.1.23,54.710853594378904,0,0,normal
1954,2025-01-06 12:26:41,user_025,normal,invoices,SELECT,4,327,192.168.1.26,39.229840526542944,0,0,normal
1955,2025-01-06 12:26:41,admin_02,admin,reports,INSERT,6,1318,192.168.2.45,98.31782310314243,0,0,normal
1956,2025-01-06 12:27:12,user_050,normal,reports,SELECT,5,817,192.168.1.23,62.03156467780253,0,0,normal
1957,2025-01-06 12:28:10,user_004,normal,inventory,SELECT,9,341,192.168.2.19,2.8917817468806337,0,0,normal
1958,2025-01-06 12:28:13,user_034,normal,products,SELECT,6,593,10.0.0.15,8.6312611324946,0,0,normal
1959,2025-01-06 12:28:38,user_024,normal,inventory,SELECT,8,905,192.168.1.38,17.29241059137758,0,0,normal
1960,2025-01-06 12:29:22,user_013,normal,invoices,SELECT,2,1132,192.168.1.15,37.96125278162219,0,0,normal
1961,2025-01-06 12:29:27,user_045,normal,transactions,SELECT,7,881,192.168.1.3,11.276203713093164,0,0,normal
1962,2025-01-06 12:31:25,user_042,normal,invoices,SELECT,5,416,192.168.1.40,2.636351507556916,0,0,normal
1963,2025-01-06 12:32:55,analyst_05,analyst,products,SELECT,16,635,192.168.2.18,22.103005118566408,0,0,normal
1964,2025-01-06 12:33:38,user_005,normal,invoices,SELECT,2,938,192.168.1.22,22.963886949347586,0,0,normal
1965,2025-01-06 12:33:56,user_032,normal,reports,SELECT,7,849,192.168.2.46,12.487397299344611,0,0,normal
1966,2025-01-06 12:35:29,analyst_07,analyst,transactions,SELECT,8,1336,10.0.0.18,206.86268929619362,0,0,normal
1967,2025-01-06 12:36:51,user_003,normal,transactions,INSERT,2,1108,192.168.1.5,8.422965841393902,0,0,normal
1968,2025-01-06 12:36:59,analyst_07,analyst,invoices,SELECT,7,2251,10.0.0.18,219.95810697289738,0,0,normal
1969,2025-01-06 12:37:55,user_015,normal,transactions,SELECT,2,892,192.168.1.8,2.6444964824247057,0,0,normal
1970,2025-01-06 12:38:06,analyst_08,analyst,sales,SELECT,15,1880,192.168.1.6,97.67378995807054,0,0,normal
1971,2025-01-06 12:38:32,user_013,normal,sales,SELECT,7,668,192.168.1.15,8.750653010380697,0,0,normal
1972,2025-01-06 12:38:46,analyst_06,analyst,invoices,SELECT,15,1755,192.168.1.48,402.2243792238405,0,0,normal
1973,2025-01-06 12:39:15,user_016,normal,reports,SELECT,1,1166,192.168.1.23,11.278181657623971,0,0,normal
1974,2025-01-06 12:40:15,user_029,normal,inventory,SELECT,8,1048,192.168.2.41,5.490781014127939,0,0,normal
1975,2025-01-06 12:41:28,admin_03,admin,admin_config,UPDATE,6,1512,192.168.1.21,289.0696945953803,0,0,normal
1976,2025-01-06 12:42:17,user_047,normal,invoices,SELECT,1,770,192.168.2.34,17.40548869494506,0,0,normal
1977,2025-01-06 12:43:12,admin_04,admin,products,INSERT,11,1247,10.0.0.24,5.974195621093665,0,0,normal
1978,2025-01-06 12:44:37,user_028,normal,orders,SELECT,3,742,192.168.2.19,40.29188206864236,0,0,normal
1979,2025-01-06 12:45:40,user_047,normal,invoices,SELECT,5,920,192.168.2.34,36.757880181366296,0,0,normal
1980,2025-01-06 12:45:45,user_031,normal,transactions,INSERT,3,667,192.168.2.2,80.80982097935434,0,0,normal
1981,2025-01-06 12:46:46,user_007,normal,sales,SELECT,4,88,10.0.0.1,8.835840255774885,0,0,normal
1982,2025-01-06 12:46:49,analyst_06,analyst,reports,SELECT,14,1326,192.168.1.48,3.103657826340609,0,0,normal
1983,2025-01-06 12:48:14,user_019,normal,transactions,SELECT,5,733,192.168.2.35,13.768734647564385,0,0,normal
1984,2025-01-06 12:48:40,analyst_05,analyst,transactions,INSERT,8,963,192.168.2.18,339.5864400813852,0,0,normal
1985,2025-01-06 12:49:36,user_019,normal,reports,SELECT,8,370,192.168.2.35,43.30743394352834,0,0,normal
1986,2025-01-06 12:49:55,user_036,normal,customers,SELECT,3,783,192.168.2.38,127.53189442185038,0,0,normal
1987,2025-01-06 12:50:04,user_033,normal,transactions,SELECT,4,821,192.168.2.43,9.253518678085698,0,0,normal
1988,2025-01-06 12:51:37,user_008,normal,customers,SELECT,6,313,192.168.1.39,95.57716981671742,0,0,normal
1989,2025-01-06 12:52:09,user_037,normal,inventory,SELECT,3,797,10.0.0.10,42.493543643437384,0,0,normal
1990,2025-01-06 12:52:12,admin_05,admin,reports,SELECT,10,867,10.0.0.11,17.241942191305274,0,0,normal
1991,2025-01-06 12:52:45,admin_05,admin,sales,UPDATE,13,608,10.0.0.11,8.284217099027792,0,0,normal
1992,2025-01-06 12:53:00,user_045,normal,reports,SELECT,8,454,192.168.1.3,153.84978585781414,0,0,normal
1993,2025-01-06 12:53:31,user_048,normal,reports,INSERT,9,623,192.168.1.36,77.0990599496243,0,0,normal
1994,2025-01-06 12:54:26,analyst_06,analyst,reports,SELECT,10,1647,192.168.1.48,4.181751986221963,0,0,normal
1995,2025-01-06 12:54:57,user_010,normal,sales,SELECT,7,348,192.168.1.41,190.98885042253818,0,0,normal
1996,2025-01-06 12:55:36,analyst_07,analyst,transactions,SELECT,10,2118,10.0.0.18,375.78169938711096,0,0,normal
1997,2025-01-06 12:57:29,user_050,normal,inventory,INSERT,9,415,192.168.1.23,80.06113081796038,0,0,normal
1998,2025-01-06 12:57:59,user_006,normal,sales,SELECT,7,928,192.168.2.47,123.07372187543852,0,0,normal
1999,2025-01-06 12:58:31,user_033,normal,invoices,SELECT,3,920,192.168.2.43,142.6954617342221,0,0,normal
2000,2025-01-06 12:58:33,user_050,normal,orders,INSERT,3,555,192.168.1.23,37.76712329172493,0,0,normal
2001,2025-01-06 12:58:36,user_021,normal,inventory,SELECT,4,1130,192.168.2.25,26.218192928301377,0,0,normal
2002,2025-01-06 13:00:24,user_015,normal,transactions,INSERT,6,738,192.168.1.8,31.282713544698197,0,0,normal
2003,2025-01-06 13:00:30,user_021,normal,invoices,SELECT,1,292,192.168.2.25,15.1491725736318,0,0,normal
2004,2025-01-06 13:02:39,user_047,normal,transactions,SELECT,9,155,192.168.2.34,106.50310616122852,0,0,normal
2005,2025-01-06 13:02:52,analyst_02,analyst,products,SELECT,10,2064,192.168.1.23,6.603351888233159,0,0,normal
2006,2025-01-06 13:03:46,user_021,normal,transactions,INSERT,9,857,192.168.2.25,9.234062807504708,0,0,normal
2007,2025-01-06 13:04:07,admin_01,admin,admin_config,SELECT,5,474,192.168.1.32,63.95780261132945,0,0,normal
2008,2025-01-06 13:05:26,user_032,normal,invoices,SELECT,9,362,192.168.2.46,50.39989267760585,0,0,normal
2009,2025-01-06 13:05:43,user_009,normal,inventory,SELECT,2,379,192.168.2.1,4.179525094571516,0,0,normal
2010,2025-01-06 13:07:20,user_029,normal,customers,SELECT,6,434,192.168.2.41,34.62409927070915,0,0,normal
2011,2025-01-06 13:07:27,analyst_05,analyst,reports,SELECT,15,1197,192.168.2.18,58.910366563430706,0,0,normal
2012,2025-01-06 13:07:38,analyst_03,analyst,orders,SELECT,17,1758,192.168.1.36,208.33481755449773,0,0,normal
2013,2025-01-06 13:07:53,analyst_08,analyst,products,SELECT,6,1275,192.168.1.6,256.62514496452945,0,0,normal
2014,2025-01-06 13:08:07,user_017,normal,products,SELECT,4,416,192.168.2.26,52.30942292409389,0,0,normal
2015,2025-01-06 13:08:36,user_002,normal,transactions,SELECT,4,676,192.168.2.24,39.25540066293091,0,0,normal
2016,2025-01-06 13:09:16,analyst_02,analyst,products,SELECT,14,1335,192.168.1.23,48.66450768700878,0,0,normal
2017,2025-01-06 13:10:11,analyst_03,analyst,inventory,SELECT,15,705,192.168.1.36,14.23709244518885,0,0,normal
2018,2025-01-06 13:12:42,user_031,normal,orders,SELECT,5,90,192.168.2.2,34.6742848109088,0,0,normal
2019,2025-01-06 13:12:50,analyst_04,analyst,inventory,SELECT,17,1481,192.168.1.25,70.57444467488449,0,0,normal
2020,2025-01-06 13:13:14,analyst_09,analyst,inventory,SELECT,7,1141,192.168.2.14,16.533196453936032,0,0,normal
2021,2025-01-06 13:13:18,user_025,normal,orders,SELECT,7,1083,192.168.1.26,57.84301423726017,0,0,normal
2022,2025-01-06 13:13:30,user_014,normal,transactions,INSERT,5,1024,10.0.0.14,40.05759941293651,0,0,normal
2023,2025-01-06 13:14:17,admin_02,admin,audit_logs,INSERT,13,1629,192.168.2.45,70.0389047483191,0,0,normal
2024,2025-01-06 13:15:12,admin_02,admin,users,SELECT,10,132,192.168.2.45,49.35548163044099,0,0,normal
2025,2025-01-06 13:15:43,user_049,normal,transactions,INSERT,6,303,192.168.1.16,119.72457238561407,0,0,normal
2026,2025-01-06 13:15:47,user_023,normal,products,SELECT,9,353,10.0.0.9,81.1013496373424,0,0,normal
2027,2025-01-06 13:16:11,user_016,normal,transactions,SELECT,3,1134,192.168.1.23,6.579319489687209,0,0,normal
2028,2025-01-06 13:16:27,user_009,normal,transactions,SELECT,5,67,192.168.2.1,6.333501254395331,0,0,normal
2029,2025-01-06 13:17:11,user_004,normal,customers,INSERT,7,774,192.168.2.19,118.30854182542996,0,0,normal
2030,2025-01-06 13:17:26,user_002,normal,transactions,SELECT,8,427,192.168.2.24,38.88948036431971,0,0,normal
2031,2025-01-06 13:17:42,user_029,normal,products,SELECT,4,1198,192.168.2.41,36.209154943568976,0,0,normal
2032,2025-01-06 13:18:35,analyst_09,analyst,invoices,SELECT,14,1587,192.168.2.14,824.7583837015746,0,0,normal
2033,2025-01-06 13:18:43,user_014,normal,products,SELECT,4,1187,10.0.0.14,18.10314780622015,0,0,normal
2034,2025-01-06 13:18:58,user_026,normal,sales,SELECT,7,965,192.168.1.49,13.185023218892479,0,0,normal
2035,2025-01-06 13:19:08,analyst_06,analyst,orders,SELECT,18,1330,192.168.1.48,553.2747206358318,0,0,normal
2036,2025-01-06 13:19:40,user_044,normal,invoices,SELECT,5,630,192.168.1.11,212.7304221017373,0,0,normal
2037,2025-01-06 13:19:43,user_004,normal,reports,INSERT,8,1021,192.168.2.19,19.275991718862333,0,0,normal
2038,2025-01-06 13:21:26,user_044,normal,reports,SELECT,2,403,192.168.1.11,35.50578673369328,0,0,normal
2039,2025-01-06 13:21:40,user_045,normal,reports,SELECT,2,68,192.168.1.3,12.662469187373441,0,0,normal
2040,2025-01-06 13:24:42,user_034,normal,customers,INSERT,8,584,10.0.0.15,5.464744881304511,0,0,normal
2041,2025-01-06 13:24:46,user_007,normal,inventory,SELECT,1,287,10.0.0.1,69.65707953500976,0,0,normal
2042,2025-01-06 13:25:03,user_020,normal,orders,INSERT,5,94,10.0.0.3,150.01172526374347,0,0,normal
2043,2025-01-06 13:26:20,user_007,normal,transactions,INSERT,1,826,10.0.0.1,18.524326321520128,0,0,normal
2044,2025-01-06 13:26:36,user_028,normal,orders,SELECT,9,976,192.168.2.19,0.13662371615009583,0,0,normal
2045,2025-01-06 13:27:13,admin_04,admin,credentials,SELECT,8,636,10.0.0.24,71.10988866832528,0,0,normal
2046,2025-01-06 13:27:21,user_046,normal,invoices,SELECT,5,624,192.168.2.29,26.938498272882544,0,0,normal
2047,2025-01-06 13:27:27,user_016,normal,transactions,SELECT,1,1091,192.168.1.23,42.148054274256666,0,0,normal
2048,2025-01-06 13:28:10,user_004,normal,transactions,INSERT,7,430,192.168.2.19,34.54988445457085,0,0,normal
2049,2025-01-06 13:28:22,user_006,normal,customers,SELECT,6,221,192.168.2.47,147.79632268093204,0,0,normal
2050,2025-01-06 13:28:36,user_038,normal,invoices,SELECT,2,886,192.168.2.36,52.46573218586569,0,0,normal
2051,2025-01-06 13:28:52,admin_03,admin,orders,UPDATE,7,282,192.168.1.21,27.847550526748027,0,0,normal
2052,2025-01-06 13:29:36,user_029,normal,customers,SELECT,7,622,192.168.2.41,19.37993947906281,0,0,normal
2053,2025-01-06 13:29:45,user_002,normal,sales,SELECT,4,1015,192.168.2.24,67.53785098263188,0,0,normal
2054,2025-01-06 13:30:40,user_002,normal,transactions,SELECT,7,858,192.168.2.24,140.08668596589985,0,0,normal
2055,2025-01-06 13:31:14,user_008,normal,reports,SELECT,1,712,192.168.1.39,75.53093371148,0,0,normal
2056,2025-01-06 13:32:06,analyst_06,analyst,sales,SELECT,14,2175,192.168.1.48,105.61352257294064,0,0,normal
2057,2025-01-06 13:32:27,user_001,normal,customers,INSERT,8,450,192.168.2.22,15.963262097439243,0,0,normal
2058,2025-01-06 13:33:33,admin_01,admin,financial_records,UPDATE,12,375,192.168.1.32,4.699361983730246,0,0,normal
2059,2025-01-06 13:34:30,analyst_03,analyst,sales,SELECT,5,1717,192.168.1.36,417.5751547387618,0,0,normal
2060,2025-01-06 13:34:44,user_027,normal,invoices,SELECT,8,592,192.168.1.49,32.04339819990817,0,0,normal
2061,2025-01-06 13:34:46,analyst_08,analyst,inventory,SELECT,12,2331,192.168.1.6,42.36534726127744,0,0,normal
2062,2025-01-06 13:35:15,analyst_03,analyst,sales,SELECT,19,1307,192.168.1.36,39.24003284358726,0,0,normal
2063,2025-01-06 13:35:30,user_001,normal,transactions,INSERT,9,1092,192.168.2.22,23.667113727034767,0,0,normal
2064,2025-01-06 13:35:51,user_037,normal,products,SELECT,5,176,10.0.0.10,3.8849894201115074,0,0,normal
2065,2025-01-06 13:36:37,analyst_03,analyst,customers,SELECT,9,1905,192.168.1.36,4.118576501625663,0,0,normal
2066,2025-01-06 13:36:39,user_029,normal,customers,SELECT,2,901,192.168.2.41,58.51959069208475,0,0,normal
2067,2025-01-06 13:37:02,user_020,normal,orders,SELECT,2,430,10.0.0.3,2.730708127675286,0,0,normal
2068,2025-01-06 13:38:22,user_032,normal,reports,UPDATE,3,1189,192.168.2.46,11.752484433236985,0,0,normal
